level,start_date,end_date,lower_age_limit,geography,geography_code,proportion_pos,proportion_pos_high_95,proportion_pos_low_95,population
age_school,2020-09-24,2020-09-24,70,England,E92000001,0.0019,0.0025,0.0014,7679719
age_school,2020-09-25,2020-09-25,2,England,E92000001,0.00185,0.00265,0.0012,6254603
age_school,2020-09-25,2020-09-25,11,England,E92000001,0.0037,0.00515,0.0024999999999999996,3370248
age_school,2020-09-25,2020-09-25,16,England,E92000001,0.00795,0.01025,0.0060999999999999995,5950637
age_school,2020-09-25,2020-09-25,25,England,E92000001,0.0031000000000000003,0.00415,0.0023,7596145
age_school,2020-09-25,2020-09-25,35,England,E92000001,0.0026,0.00335,0.002,10853151
age_school,2020-09-25,2020-09-25,50,England,E92000001,0.00215,0.0027,0.0017000000000000001,13618246
age_school,2020-09-25,2020-09-25,70,England,E92000001,0.002,0.0027,0.0015500000000000002,7679719
age_school,2020-09-26,2020-09-26,2,England,E92000001,0.0019,0.0028,0.0012,6254603
age_school,2020-09-26,2020-09-26,11,England,E92000001,0.0041,0.0057,0.0029,3370248
age_school,2020-09-26,2020-09-26,16,England,E92000001,0.0092,0.0116,0.0072,5950637
age_school,2020-09-26,2020-09-26,25,England,E92000001,0.0035,0.0046,0.0026,7596145
age_school,2020-09-26,2020-09-26,35,England,E92000001,0.0029,0.0037,0.0023,10853151
age_school,2020-09-26,2020-09-26,50,England,E92000001,0.0024,0.0029,0.0019,13618246
age_school,2020-09-26,2020-09-26,70,England,E92000001,0.0022,0.0028,0.0016,7679719
age_school,2020-09-27,2020-09-27,2,England,E92000001,0.0019,0.0028,0.0013,6254603
age_school,2020-09-27,2020-09-27,11,England,E92000001,0.0044,0.0061,0.0032,3370248
age_school,2020-09-27,2020-09-27,16,England,E92000001,0.0103,0.0129,0.0081,5950637
age_school,2020-09-27,2020-09-27,25,England,E92000001,0.0037,0.0049,0.0028,7596145
age_school,2020-09-27,2020-09-27,35,England,E92000001,0.0031,0.0039,0.0024,10853151
age_school,2020-09-27,2020-09-27,50,England,E92000001,0.0025,0.0031,0.002,13618246
age_school,2020-09-27,2020-09-27,70,England,E92000001,0.0022,0.0029,0.0017,7679719
age_school,2020-09-28,2020-09-28,2,England,E92000001,0.002,0.0029,0.0013,6254603
age_school,2020-09-28,2020-09-28,11,England,E92000001,0.0048,0.0065,0.0035,3370248
age_school,2020-09-28,2020-09-28,16,England,E92000001,0.0114,0.0142,0.0091,5950637
age_school,2020-09-28,2020-09-28,25,England,E92000001,0.004,0.0052,0.003,7596145
age_school,2020-09-28,2020-09-28,35,England,E92000001,0.0033,0.0041,0.0026,10853151
age_school,2020-09-28,2020-09-28,50,England,E92000001,0.0026,0.0032,0.0021,13618246
age_school,2020-09-28,2020-09-28,70,England,E92000001,0.0022,0.0029,0.0017,7679719
age_school,2020-09-29,2020-09-29,2,England,E92000001,0.002,0.003,0.0014,6254603
age_school,2020-09-29,2020-09-29,11,England,E92000001,0.0053,0.0071,0.0039,3370248
age_school,2020-09-29,2020-09-29,16,England,E92000001,0.0126,0.0156,0.0102,5950637
age_school,2020-09-29,2020-09-29,25,England,E92000001,0.0042,0.0055,0.0032,7596145
age_school,2020-09-29,2020-09-29,35,England,E92000001,0.0035,0.0043,0.0028,10853151
age_school,2020-09-29,2020-09-29,50,England,E92000001,0.0027,0.0033,0.0022,13618246
age_school,2020-09-29,2020-09-29,70,England,E92000001,0.0022,0.0028,0.0017,7679719
age_school,2020-09-30,2020-09-30,2,England,E92000001,0.0021,0.0031,0.0015,6254603
age_school,2020-09-30,2020-09-30,11,England,E92000001,0.0058,0.0076,0.0043,3370248
age_school,2020-09-30,2020-09-30,16,England,E92000001,0.0139,0.0176,0.0113,5950637
age_school,2020-09-30,2020-09-30,25,England,E92000001,0.0045,0.0058,0.0035,7596145
age_school,2020-09-30,2020-09-30,35,England,E92000001,0.0037,0.0046,0.003,10853151
age_school,2020-09-30,2020-09-30,50,England,E92000001,0.0029,0.0035,0.0024,13618246
age_school,2020-09-30,2020-09-30,70,England,E92000001,0.0022,0.0028,0.0017,7679719
age_school,2020-10-01,2020-10-01,2,England,E92000001,0.0022,0.0032,0.0015,6254603
age_school,2020-10-01,2020-10-01,11,England,E92000001,0.0063,0.0082,0.0048,3370248
age_school,2020-10-01,2020-10-01,16,England,E92000001,0.0153,0.0191,0.0123,5950637
age_school,2020-10-01,2020-10-01,25,England,E92000001,0.0047,0.006,0.0037,7596145
age_school,2020-10-01,2020-10-01,35,England,E92000001,0.0039,0.0048,0.0031,10853151
age_school,2020-10-01,2020-10-01,50,England,E92000001,0.003,0.0036,0.0025,13618246
age_school,2020-10-01,2020-10-01,70,England,E92000001,0.0022,0.0028,0.0017,7679719
age_school,2020-10-02,2020-10-02,2,England,E92000001,0.0023499999999999997,0.0032500000000000003,0.00165,6254603
age_school,2020-10-02,2020-10-02,11,England,E92000001,0.00715,0.00925,0.0055,3370248
age_school,2020-10-02,2020-10-02,16,England,E92000001,0.0166,0.019950000000000002,0.0137,5950637
age_school,2020-10-02,2020-10-02,25,England,E92000001,0.0051,0.0063999999999999994,0.004,7596145
age_school,2020-10-02,2020-10-02,35,England,E92000001,0.004200000000000001,0.005050000000000001,0.0034000000000000002,10853151
age_school,2020-10-02,2020-10-02,50,England,E92000001,0.0033,0.0039,0.0027,13618246
age_school,2020-10-02,2020-10-02,70,England,E92000001,0.0022,0.0028,0.0017,7679719
age_school,2020-10-03,2020-10-03,2,England,E92000001,0.00245,0.00345,0.0017499999999999998,6254603
age_school,2020-10-03,2020-10-03,11,England,E92000001,0.0077,0.00995,0.00595,3370248
age_school,2020-10-03,2020-10-03,16,England,E92000001,0.01765,0.021150000000000002,0.01465,5950637
age_school,2020-10-03,2020-10-03,25,England,E92000001,0.0053,0.006699999999999999,0.004200000000000001,7596145
age_school,2020-10-03,2020-10-03,35,England,E92000001,0.004399999999999999,0.0053,0.0036,10853151
age_school,2020-10-03,2020-10-03,50,England,E92000001,0.0034000000000000002,0.0040999999999999995,0.0029,13618246
age_school,2020-10-03,2020-10-03,70,England,E92000001,0.0022,0.00285,0.0017,7679719
age_school,2020-10-04,2020-10-04,2,England,E92000001,0.0027,0.0037,0.0019,6254603
age_school,2020-10-04,2020-10-04,11,England,E92000001,0.0082,0.0104,0.0065,3370248
age_school,2020-10-04,2020-10-04,16,England,E92000001,0.019,0.0227,0.0159,5950637
age_school,2020-10-04,2020-10-04,25,England,E92000001,0.0056,0.007,0.0045,7596145
age_school,2020-10-04,2020-10-04,35,England,E92000001,0.0047,0.0056,0.0039,10853151
age_school,2020-10-04,2020-10-04,50,England,E92000001,0.0037,0.0044,0.0031,13618246
age_school,2020-10-04,2020-10-04,70,England,E92000001,0.0023,0.0029,0.0018,7679719
age_school,2020-10-05,2020-10-05,2,England,E92000001,0.0029,0.004,0.0021,6254603
age_school,2020-10-05,2020-10-05,11,England,E92000001,0.0087,0.0111,0.0068,3370248
age_school,2020-10-05,2020-10-05,16,England,E92000001,0.0197,0.0235,0.0165,5950637
age_school,2020-10-05,2020-10-05,25,England,E92000001,0.0058,0.0072,0.0047,7596145
age_school,2020-10-05,2020-10-05,35,England,E92000001,0.0049,0.0058,0.004,10853151
age_school,2020-10-05,2020-10-05,50,England,E92000001,0.0039,0.0046,0.0033,13618246
age_school,2020-10-05,2020-10-05,70,England,E92000001,0.0023,0.003,0.0018,7679719
age_school,2020-10-06,2020-10-06,2,England,E92000001,0.0031,0.0042,0.0022,6254603
age_school,2020-10-06,2020-10-06,11,England,E92000001,0.009,0.0115,0.0071,3370248
age_school,2020-10-06,2020-10-06,16,England,E92000001,0.0202,0.024,0.017,5950637
age_school,2020-10-06,2020-10-06,25,England,E92000001,0.006,0.0074,0.0048,7596145
age_school,2020-10-06,2020-10-06,35,England,E92000001,0.0051,0.006,0.0042,10853151
age_school,2020-10-06,2020-10-06,50,England,E92000001,0.0041,0.0048,0.0035,13618246
age_school,2020-10-06,2020-10-06,70,England,E92000001,0.0024,0.0031,0.0019,7679719
age_school,2020-10-07,2020-10-07,2,England,E92000001,0.0034,0.0046,0.0025,6254603
age_school,2020-10-07,2020-10-07,11,England,E92000001,0.0093,0.0118,0.0073,3370248
age_school,2020-10-07,2020-10-07,16,England,E92000001,0.0206,0.0243,0.0174,5950637
age_school,2020-10-07,2020-10-07,25,England,E92000001,0.0062,0.0076,0.005,7596145
age_school,2020-10-07,2020-10-07,35,England,E92000001,0.0053,0.0062,0.0044,10853151
age_school,2020-10-07,2020-10-07,50,England,E92000001,0.0043,0.0051,0.0037,13618246
age_school,2020-10-07,2020-10-07,70,England,E92000001,0.0026,0.0032,0.002,7679719
age_school,2020-10-08,2020-10-08,2,England,E92000001,0.0037,0.0049,0.0027,6254603
age_school,2020-10-08,2020-10-08,11,England,E92000001,0.0094,0.0122,0.0075,3370248
age_school,2020-10-08,2020-10-08,16,England,E92000001,0.0208,0.0244,0.0176,5950637
age_school,2020-10-08,2020-10-08,25,England,E92000001,0.0063,0.0077,0.0051,7596145
age_school,2020-10-08,2020-10-08,35,England,E92000001,0.0055,0.0064,0.0046,10853151
age_school,2020-10-08,2020-10-08,50,England,E92000001,0.0046,0.0053,0.0039,13618246
age_school,2020-10-08,2020-10-08,70,England,E92000001,0.0027,0.0034,0.0022,7679719
age_school,2020-10-09,2020-10-09,2,England,E92000001,0.0041,0.0053,0.003,6254603
age_school,2020-10-09,2020-10-09,11,England,E92000001,0.009649999999999999,0.0123,0.0076,3370248
age_school,2020-10-09,2020-10-09,16,England,E92000001,0.0208,0.0244,0.0177,5950637
age_school,2020-10-09,2020-10-09,25,England,E92000001,0.0065,0.0079,0.0053,7596145
age_school,2020-10-09,2020-10-09,35,England,E92000001,0.0057,0.0067,0.0048,10853151
age_school,2020-10-09,2020-10-09,50,England,E92000001,0.0048,0.0056,0.0041,13618246
age_school,2020-10-09,2020-10-09,70,England,E92000001,0.0029,0.0036,0.0023499999999999997,7679719
age_school,2020-10-10,2020-10-10,2,England,E92000001,0.0044,0.0058,0.0033,6254603
age_school,2020-10-10,2020-10-10,11,England,E92000001,0.009649999999999999,0.012199999999999999,0.0077,3370248
age_school,2020-10-10,2020-10-10,16,England,E92000001,0.0209,0.0244,0.0177,5950637
age_school,2020-10-10,2020-10-10,25,England,E92000001,0.0067,0.0081,0.0055,7596145
age_school,2020-10-10,2020-10-10,35,England,E92000001,0.0058,0.0069,0.0049,10853151
age_school,2020-10-10,2020-10-10,50,England,E92000001,0.0051,0.0058,0.0044,13618246
age_school,2020-10-10,2020-10-10,70,England,E92000001,0.00315,0.00385,0.00255,7679719
age_school,2020-10-11,2020-10-11,2,England,E92000001,0.0048,0.0062,0.0037,6254603
age_school,2020-10-11,2020-10-11,11,England,E92000001,0.0098,0.0123,0.0078,3370248
age_school,2020-10-11,2020-10-11,16,England,E92000001,0.0208,0.0244,0.0177,5950637
age_school,2020-10-11,2020-10-11,25,England,E92000001,0.0069,0.0083,0.0057,7596145
age_school,2020-10-11,2020-10-11,35,England,E92000001,0.006,0.0071,0.0051,10853151
age_school,2020-10-11,2020-10-11,50,England,E92000001,0.0053,0.0062,0.0046,13618246
age_school,2020-10-11,2020-10-11,70,England,E92000001,0.0034,0.0042,0.0028,7679719
age_school,2020-10-12,2020-10-12,2,England,E92000001,0.0053,0.0067,0.004,6254603
age_school,2020-10-12,2020-10-12,11,England,E92000001,0.01,0.0125,0.0079,3370248
age_school,2020-10-12,2020-10-12,16,England,E92000001,0.0209,0.0244,0.0177,5950637
age_school,2020-10-12,2020-10-12,25,England,E92000001,0.0072,0.0086,0.0059,7596145
age_school,2020-10-12,2020-10-12,35,England,E92000001,0.0062,0.0074,0.0053,10853151
age_school,2020-10-12,2020-10-12,50,England,E92000001,0.0056,0.0065,0.0048,13618246
age_school,2020-10-12,2020-10-12,70,England,E92000001,0.0037,0.0045,0.0031,7679719
age_school,2020-10-13,2020-10-13,2,England,E92000001,0.0057,0.0073,0.0044,6254603
age_school,2020-10-13,2020-10-13,11,England,E92000001,0.0103,0.0129,0.0082,3370248
age_school,2020-10-13,2020-10-13,16,England,E92000001,0.021,0.0246,0.0177,5950637
age_school,2020-10-13,2020-10-13,25,England,E92000001,0.0075,0.009,0.0061,7596145
age_school,2020-10-13,2020-10-13,35,England,E92000001,0.0064,0.0076,0.0054,10853151
age_school,2020-10-13,2020-10-13,50,England,E92000001,0.0059,0.0068,0.0051,13618246
age_school,2020-10-13,2020-10-13,70,England,E92000001,0.004,0.0049,0.0033,7679719
age_school,2020-10-14,2020-10-14,2,England,E92000001,0.0061,0.0078,0.0047,6254603
age_school,2020-10-14,2020-10-14,11,England,E92000001,0.0106,0.0133,0.0085,3370248
age_school,2020-10-14,2020-10-14,16,England,E92000001,0.0211,0.0247,0.0179,5950637
age_school,2020-10-14,2020-10-14,25,England,E92000001,0.0078,0.0094,0.0064,7596145
age_school,2020-10-14,2020-10-14,35,England,E92000001,0.0066,0.0078,0.0056,10853151
age_school,2020-10-14,2020-10-14,50,England,E92000001,0.0062,0.0071,0.0053,13618246
age_school,2020-10-14,2020-10-14,70,England,E92000001,0.0044,0.0052,0.0036,7679719
age_school,2020-10-15,2020-10-15,2,England,E92000001,0.0066,0.0083,0.005,6254603
age_school,2020-10-15,2020-10-15,11,England,E92000001,0.0111,0.0138,0.0089,3370248
age_school,2020-10-15,2020-10-15,16,England,E92000001,0.0213,0.0255,0.0181,5950637
age_school,2020-10-15,2020-10-15,25,England,E92000001,0.0082,0.0097,0.0067,7596145
age_school,2020-10-15,2020-10-15,35,England,E92000001,0.0068,0.008,0.0058,10853151
age_school,2020-10-15,2020-10-15,50,England,E92000001,0.0065,0.0075,0.0056,13618246
age_school,2020-10-15,2020-10-15,70,England,E92000001,0.0047,0.0056,0.0039,7679719
age_school,2020-10-16,2020-10-16,2,England,E92000001,0.0071,0.0089,0.0054,6254603
age_school,2020-10-16,2020-10-16,11,England,E92000001,0.0118,0.0145,0.0095,3370248
age_school,2020-10-16,2020-10-16,16,England,E92000001,0.0215,0.0259,0.0183,5950637
age_school,2020-10-16,2020-10-16,25,England,E92000001,0.0086,0.0102,0.0071,7596145
age_school,2020-10-16,2020-10-16,35,England,E92000001,0.007,0.0082,0.006,10853151
age_school,2020-10-16,2020-10-16,50,England,E92000001,0.0068,0.0079,0.0059,13618246
age_school,2020-10-16,2020-10-16,70,England,E92000001,0.0049,0.006,0.0041,7679719
age_school,2020-10-17,2020-10-17,2,England,E92000001,0.0074,0.00925,0.00585,6254603
age_school,2020-10-17,2020-10-17,11,England,E92000001,0.012750000000000001,0.0156,0.010450000000000001,3370248
age_school,2020-10-17,2020-10-17,16,England,E92000001,0.02215,0.0258,0.0189,5950637
age_school,2020-10-17,2020-10-17,25,England,E92000001,0.009149999999999998,0.01085,0.00765,7596145
age_school,2020-10-17,2020-10-17,35,England,E92000001,0.0073,0.0085,0.00625,10853151
age_school,2020-10-17,2020-10-17,50,England,E92000001,0.00725,0.00825,0.0063,13618246
age_school,2020-10-17,2020-10-17,70,England,E92000001,0.00525,0.00625,0.004399999999999999,7679719
age_school,2020-10-18,2020-10-18,2,England,E92000001,0.0081,0.0101,0.0064,6254603
age_school,2020-10-18,2020-10-18,11,England,E92000001,0.0138,0.01685,0.01125,3370248
age_school,2020-10-18,2020-10-18,16,England,E92000001,0.02275,0.02655,0.0195,5950637
age_school,2020-10-18,2020-10-18,25,England,E92000001,0.00975,0.01165,0.0081,7596145
age_school,2020-10-18,2020-10-18,35,England,E92000001,0.0076500000000000005,0.0089,0.00655,10853151
age_school,2020-10-18,2020-10-18,50,England,E92000001,0.0076500000000000005,0.0087,0.006699999999999999,13618246
age_school,2020-10-18,2020-10-18,70,England,E92000001,0.0057,0.00675,0.00475,7679719
age_school,2020-10-19,2020-10-19,2,England,E92000001,0.0085,0.0106,0.00675,6254603
age_school,2020-10-19,2020-10-19,11,England,E92000001,0.0144,0.017599999999999998,0.011800000000000001,3370248
age_school,2020-10-19,2020-10-19,16,England,E92000001,0.0229,0.026750000000000003,0.0196,5950637
age_school,2020-10-19,2020-10-19,25,England,E92000001,0.0102,0.012150000000000001,0.0085,7596145
age_school,2020-10-19,2020-10-19,35,England,E92000001,0.0079,0.00915,0.00675,10853151
age_school,2020-10-19,2020-10-19,50,England,E92000001,0.00795,0.009,0.00695,13618246
age_school,2020-10-19,2020-10-19,70,England,E92000001,0.0059,0.007050000000000001,0.0049499999999999995,7679719
age_school,2020-10-20,2020-10-20,2,England,E92000001,0.0089,0.01105,0.0071,6254603
age_school,2020-10-20,2020-10-20,11,England,E92000001,0.01515,0.01855,0.01235,3370248
age_school,2020-10-20,2020-10-20,16,England,E92000001,0.023,0.0269,0.019700000000000002,5950637
age_school,2020-10-20,2020-10-20,25,England,E92000001,0.01065,0.0127,0.0089,7596145
age_school,2020-10-20,2020-10-20,35,England,E92000001,0.00805,0.009399999999999999,0.0069,10853151
age_school,2020-10-20,2020-10-20,50,England,E92000001,0.0082,0.00935,0.00715,13618246
age_school,2020-10-20,2020-10-20,70,England,E92000001,0.0061,0.0072499999999999995,0.0051,7679719
age_school,2020-10-21,2020-10-21,2,England,E92000001,0.0092,0.0116,0.0074,6254603
age_school,2020-10-21,2020-10-21,11,England,E92000001,0.0161,0.02,0.013,3370248
age_school,2020-10-21,2020-10-21,16,England,E92000001,0.0231,0.027049999999999998,0.0198,5950637
age_school,2020-10-21,2020-10-21,25,England,E92000001,0.01105,0.01345,0.0093,7596145
age_school,2020-10-21,2020-10-21,35,England,E92000001,0.0083,0.009649999999999999,0.00715,10853151
age_school,2020-10-21,2020-10-21,50,England,E92000001,0.0084,0.00955,0.007350000000000001,13618246
age_school,2020-10-21,2020-10-21,70,England,E92000001,0.00615,0.007350000000000001,0.0052,7679719
age_school,2020-10-22,2020-10-22,2,England,E92000001,0.009649999999999999,0.01195,0.0076500000000000005,6254603
age_school,2020-10-22,2020-10-22,11,England,E92000001,0.0173,0.02105,0.0135,3370248
age_school,2020-10-22,2020-10-22,16,England,E92000001,0.0231,0.02765,0.0198,5950637
age_school,2020-10-22,2020-10-22,25,England,E92000001,0.011699999999999999,0.01395,0.009649999999999999,7596145
age_school,2020-10-22,2020-10-22,35,England,E92000001,0.0085,0.009850000000000001,0.007350000000000001,10853151
age_school,2020-10-22,2020-10-22,50,England,E92000001,0.00865,0.0098,0.0076,13618246
age_school,2020-10-22,2020-10-22,70,England,E92000001,0.00625,0.007350000000000001,0.0052499999999999995,7679719
age_school,2020-10-23,2020-10-23,2,England,E92000001,0.01,0.0122,0.00785,6254603
age_school,2020-10-23,2020-10-23,11,England,E92000001,0.018000000000000002,0.0218,0.01405,3370248
age_school,2020-10-23,2020-10-23,16,England,E92000001,0.0231,0.02775,0.019700000000000002,5950637
age_school,2020-10-23,2020-10-23,25,England,E92000001,0.01225,0.0144,0.01,7596145
age_school,2020-10-23,2020-10-23,35,England,E92000001,0.00875,0.0103,0.0076,10853151
age_school,2020-10-23,2020-10-23,50,England,E92000001,0.00885,0.01005,0.00775,13618246
age_school,2020-10-23,2020-10-23,70,England,E92000001,0.006200000000000001,0.00735,0.0052499999999999995,7679719
age_school,2020-10-24,2020-10-24,2,England,E92000001,0.0099,0.0121,0.008,6254603
age_school,2020-10-24,2020-10-24,11,England,E92000001,0.0176,0.0217,0.0146,3370248
age_school,2020-10-24,2020-10-24,16,England,E92000001,0.0231,0.0269,0.0197,5950637
age_school,2020-10-24,2020-10-24,25,England,E92000001,0.0123,0.0144,0.0104,7596145
age_school,2020-10-24,2020-10-24,35,England,E92000001,0.0092,0.0106,0.0079,10853151
age_school,2020-10-24,2020-10-24,50,England,E92000001,0.0091,0.0103,0.0079,13618246
age_school,2020-10-24,2020-10-24,70,England,E92000001,0.0063,0.0074,0.0053,7679719
age_school,2020-10-25,2020-10-25,2,England,E92000001,0.0102,0.01255,0.00825,6254603
age_school,2020-10-25,2020-10-25,11,England,E92000001,0.018750000000000003,0.0224,0.01555,3370248
age_school,2020-10-25,2020-10-25,16,England,E92000001,0.02325,0.0271,0.01985,5950637
age_school,2020-10-25,2020-10-25,25,England,E92000001,0.0129,0.0152,0.0109,7596145
age_school,2020-10-25,2020-10-25,35,England,E92000001,0.0095,0.011,0.008199999999999999,10853151
age_school,2020-10-25,2020-10-25,50,England,E92000001,0.00935,0.0106,0.00825,13618246
age_school,2020-10-25,2020-10-25,70,England,E92000001,0.00625,0.00745,0.0053,7679719
age_school,2020-10-26,2020-10-26,2,England,E92000001,0.010249999999999999,0.0126,0.00825,6254603
age_school,2020-10-26,2020-10-26,11,England,E92000001,0.01895,0.022699999999999998,0.01575,3370248
age_school,2020-10-26,2020-10-26,16,England,E92000001,0.0228,0.02665,0.0194,5950637
age_school,2020-10-26,2020-10-26,25,England,E92000001,0.0131,0.0155,0.0111,7596145
age_school,2020-10-26,2020-10-26,35,England,E92000001,0.00975,0.01125,0.008400000000000001,10853151
age_school,2020-10-26,2020-10-26,50,England,E92000001,0.00955,0.0108,0.008400000000000001,13618246
age_school,2020-10-26,2020-10-26,70,England,E92000001,0.0063,0.00745,0.0053,7679719
age_school,2020-10-27,2020-10-27,2,England,E92000001,0.01025,0.01265,0.00825,6254603
age_school,2020-10-27,2020-10-27,11,England,E92000001,0.019,0.0228,0.01575,3370248
age_school,2020-10-27,2020-10-27,16,England,E92000001,0.02225,0.0261,0.018799999999999997,5950637
age_school,2020-10-27,2020-10-27,25,England,E92000001,0.01335,0.0158,0.011300000000000001,7596145
age_school,2020-10-27,2020-10-27,35,England,E92000001,0.01,0.01155,0.008549999999999999,10853151
age_school,2020-10-27,2020-10-27,50,England,E92000001,0.009649999999999999,0.011,0.0085,13618246
age_school,2020-10-27,2020-10-27,70,England,E92000001,0.00625,0.0075,0.00525,7679719
age_school,2020-10-28,2020-10-28,2,England,E92000001,0.0104,0.013,0.00825,6254603
age_school,2020-10-28,2020-10-28,11,England,E92000001,0.0189,0.022699999999999998,0.0156,3370248
age_school,2020-10-28,2020-10-28,16,England,E92000001,0.021650000000000003,0.025349999999999998,0.018299999999999997,5950637
